iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
3300,0.0875586963197,0.0875969178385,0.0875600391624,1.0,1.0,1.0,1675.36887087
3400,0.0874085981152,0.0874480746456,0.0874103028918,1.0,1.0,1.0,1726.14133834
3500,0.0872626873666,0.0873038871901,0.0872638223632,1.0,1.0,1.0,1776.89175329
3600,0.0870798297291,0.087124191577,0.087081148281,1.0,1.0,1.0,1827.66253907
3700,0.0869091445702,0.0869554552858,0.0869105124208,1.0,1.0,1.0,1878.3608019
3800,0.0867381249233,0.0867862370014,0.0867407901462,1.0,1.0,1.0,1929.09125463
3900,0.0866190780906,0.0866695969011,0.0866260314606,1.0,1.0,1.0,1979.79059265
4000,0.0865049879536,0.086557347277,0.0865129874133,1.0,1.0,1.0,2030.50923848
4100,0.0861850160947,0.0862416472029,0.086189654991,1.0,1.0,1.0,2081.21397953
4200,0.0858932724527,0.0859594569563,0.0859036328607,1.0,1.0,1.0,2131.82462702
4300,0.0857249999174,0.0857933553358,0.0857340448573,1.0,1.0,1.0,2182.43736052
4400,0.0855498622323,0.0856220882857,0.0855589070724,1.0,1.0,1.0,2233.10317094
4500,0.085423048213,0.0854993656881,0.0854358603522,1.0,1.0,1.0,2283.73989574
4600,0.0852412371599,0.0853304214281,0.0852335226894,1.0,1.0,1.0,2334.36870743
4700,0.0851110688262,0.0852003132894,0.0851096813385,1.0,1.0,1.0,2384.95014076
4800,0.0849826338839,0.0850750028789,0.0849817396595,1.0,1.0,1.0,2435.46850077
4900,0.0848476090961,0.084945675653,0.0848475139002,1.0,1.0,1.0,2486.00000834
5000,0.0846656651513,0.0847692383046,0.0846694548675,1.0,1.0,1.0,2536.56372066
5100,0.0845631317083,0.0846715339842,0.0845662125211,1.0,1.0,1.0,2587.17207062
5200,0.0844112247577,0.0845240871392,0.0844155214768,1.0,1.0,1.0,2637.80972148
5300,0.0841951973397,0.0843149912178,0.0842060490982,1.0,1.0,1.0,2688.33777018
5400,0.0841358292822,0.0842563571895,0.0841455527548,1.0,1.0,1.0,2738.94203778
5500,0.0840463892297,0.0841739471801,0.0840527268139,1.0,1.0,1.0,2789.5743571
5600,0.0838996096569,0.0840308763064,0.0839045523927,1.0,1.0,1.0,2840.15355598
5666,0.0838161430025,0.0839519659402,0.0838201018729,1.0,1.0,1.0,2873.58388177,optimal
0,0.131331253831,0.131335342175,0.131372720202,1.0,1.0,1.0,0.507683877
100,0.120565907796,0.120566287191,0.120606965366,1.0,1.0,1.0,51.268876643
200,0.110178595563,0.110177895307,0.110216562677,1.0,1.0,1.0,102.189313103
300,0.0948951727645,0.094892531041,0.0949170931914,1.0,1.0,1.0,153.230584861
400,0.0928413807693,0.0928380296764,0.0928596391874,1.0,1.0,1.0,204.187998054
500,0.0918191974191,0.0918165373899,0.091838992385,1.0,1.0,1.0,255.132536369
600,0.0912047340533,0.0912028129005,0.0912235414478,1.0,1.0,1.0,306.144381791
