iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
4100,0.087811419336,0.0878882272922,0.0877511986298,1.0,1.0,1.0,2586.50599563
4200,0.0877062671909,0.0877858544682,0.0876465303757,1.0,1.0,1.0,2649.3920954
4300,0.0875796139481,0.0876630820703,0.087518150709,1.0,1.0,1.0,2712.62579187
4400,0.0874225199388,0.0875064918119,0.0873621662832,1.0,1.0,1.0,2776.02199901
4500,0.0873483651006,0.0874347703575,0.0872867368117,1.0,1.0,1.0,2842.56559628
4600,0.0872734635696,0.0873625212088,0.0872087880319,1.0,1.0,1.0,2907.92117503
4700,0.0871273136244,0.087221428927,0.0870541258015,1.0,1.0,1.0,2973.82075668
4800,0.0869495820017,0.0870527654319,0.0868695199402,1.0,1.0,1.0,3036.83008898
4900,0.0868742747318,0.0869787312518,0.0867936874663,1.0,1.0,1.0,3099.72717876
5000,0.0867886691228,0.0868958662121,0.0867076434414,1.0,1.0,1.0,3152.72712357
5100,0.0866394963085,0.086752438875,0.0865540568839,1.0,1.0,1.0,3202.80777274
5194,0.0863973424965,0.0865157334104,0.0863083928611,1.0,1.0,1.0,3255.55188359,optimal
0,0.154041787335,0.154046978644,0.154073917807,1.0,1.0,1.0,0.67651479
100,0.141910515231,0.141917852101,0.141940460608,1.0,1.0,1.0,62.450674437
200,0.126923312311,0.126932138075,0.126953121285,1.0,1.0,1.0,113.951383952
300,0.116946929617,0.116954119362,0.11697154419,1.0,1.0,1.0,164.71492703
400,0.112228653067,0.112239853322,0.112258181878,1.0,1.0,1.0,215.506506465
500,0.106301069904,0.106311702616,0.106328022118,1.0,1.0,1.0,266.235375082
600,0.100670426694,0.100678697185,0.100688714798,1.0,1.0,1.0,317.619038165
700,0.0973746456669,0.0973844727734,0.0973915551975,1.0,1.0,1.0,370.225247503
800,0.0948857011021,0.0948960292987,0.0949030458607,1.0,1.0,1.0,421.02567871
900,0.0912736394288,0.0912802613577,0.0912751215579,1.0,1.0,1.0,472.006894524
1000,0.0911341778253,0.0911405663288,0.091136730751,1.0,1.0,1.0,523.86128371
1100,0.0910588793924,0.0910655695148,0.0910614567916,1.0,1.0,1.0,575.014353933
1200,0.09095402481,0.0909615801314,0.0909591320753,1.0,1.0,1.0,625.687009849
1300,0.0908631071439,0.0908711974219,0.090868587471,1.0,1.0,1.0,675.755388871
1400,0.0907308197946,0.0907403581514,0.0907384475648,1.0,1.0,1.0,726.193102913
1500,0.0906305483787,0.09063973866,0.0906390931013,1.0,1.0,1.0,777.703680092
1600,0.0905540693875,0.0905631675512,0.0905654443659,1.0,1.0,1.0,829.095867322
1700,0.0904419624007,0.0904512205326,0.0904549299261,1.0,1.0,1.0,881.513015217
1800,0.0903782062773,0.0903873720874,0.0903943450432,1.0,1.0,1.0,933.017019059
1900,0.0903266260812,0.0903358102838,0.0903457639782,1.0,1.0,1.0,984.090172082
2000,0.0902588627448,0.0902688112443,0.0902771505864,1.0,1.0,1.0,1034.39882894
2100,0.0901721838206,0.0901824513387,0.0901913222191,1.0,1.0,1.0,1085.32277166
2200,0.0900622982821,0.0900753640462,0.0900826545138,1.0,1.0,1.0,1136.98124488
2300,0.0899640762834,0.0899791226924,0.0899829026208,1.0,1.0,1.0,1187.87916889
2400,0.0898922769927,0.0899083402105,0.0899120983398,1.0,1.0,1.0,1239.16363618
2500,0.0898033705668,0.0898203525487,0.0898234654479,1.0,1.0,1.0,1289.33532206
2600,0.0896325498924,0.08965244646,0.0896587572452,1.0,1.0,1.0,1340.06404578
2700,0.0895146075454,0.0895361601026,0.0895417507001,1.0,1.0,1.0,1390.08153561
2800,0.0893707645779,0.0893935770716,0.0893965579933,1.0,1.0,1.0,1441.70045618
2900,0.0892409093122,0.0892643024501,0.0892659829317,1.0,1.0,1.0,1493.52089483
3000,0.0891683471065,0.0891937688008,0.0891947032624,1.0,1.0,1.0,1545.30408548
3100,0.0890639492456,0.0890904650552,0.0890899338919,1.0,1.0,1.0,1595.90141044
3200,0.0889224211241,0.088948855475,0.0889489646868,1.0,1.0,1.0,1646.61389718
3300,0.0888188989991,0.0888468328522,0.0888472711041,1.0,1.0,1.0,1696.76688656
3400,0.088676271261,0.0887091089235,0.0887043251582,1.0,1.0,1.0,1751.86709232
3500,0.0884805082404,0.0885149960451,0.0885092940153,1.0,1.0,1.0,1816.24721738
3600,0.088329068351,0.0883660652816,0.0883496728605,1.0,1.0,1.0,1885.97921262
3700,0.0882011833425,0.088238561094,0.0882222067092,1.0,1.0,1.0,1955.6884007
3800,0.0880603527402,0.0881009260449,0.0880845103807,1.0,1.0,1.0,2019.60900957
3900,0.0879790313908,0.0880207512851,0.0880036725113,1.0,1.0,1.0,2073.5595773
4000,0.0878258441075,0.087869668411,0.0878500481073,1.0,1.0,1.0,2123.42863659
4100,0.0876305298463,0.0876787782104,0.0876531893812,1.0,1.0,1.0,2173.55264242
4200,0.087422540149,0.0874754511264,0.0874456986432,1.0,1.0,1.0,2225.21844872
4300,0.0872449925629,0.0873025973983,0.0872625974593,1.0,1.0,1.0,2277.91394898
4400,0.0871295654039,0.0871898829544,0.0871488989099,1.0,1.0,1.0,2329.50814609
4500,0.0870604032843,0.0871237902286,0.0870822349991,1.0,1.0,1.0,2381.1533156
4600,0.0869669177384,0.087028973935,0.0869896516696,1.0,1.0,1.0,2432.29198416
4700,0.0866985434566,0.0867647341455,0.0867299747775,1.0,1.0,1.0,2483.30584812
4800,0.086539607288,0.0866120983382,0.0865712071865,1.0,1.0,1.0,2534.06435428
4900,0.0863950743185,0.0864692648829,0.08642509958,1.0,1.0,1.0,2584.8684931
5000,0.0862036689291,0.0862814977352,0.0862374316476,1.0,1.0,1.0,2635.52885187
5100,0.0860951674783,0.0861763369341,0.0861325361624,1.0,1.0,1.0,2686.16017882
5200,0.0859993539837,0.0860822390679,0.0860398656583,1.0,1.0,1.0,2736.38254296
5300,0.0858929017935,0.0859777234968,0.0859356092996,1.0,1.0,1.0,2786.89212751
5400,0.0857648249933,0.0858530860863,0.085810585288,1.0,1.0,1.0,2837.91690367
5500,0.085620217831,0.0857171349058,0.085669033381,1.0,1.0,1.0,2888.16929661
5600,0.085521892731,0.085619581844,0.0855676261046,1.0,1.0,1.0,2938.56337178
5700,0.0853203837306,0.0854217990607,0.0853741562113,1.0,1.0,1.0,2988.8059867
5800,0.0851330479964,0.0852436653723,0.0851975225595,1.0,1.0,1.0,3039.4804017
5887,0.0849380149054,0.0850490513608,0.0850021466781,1.0,1.0,1.0,3084.27524018,optimal
0,0.202643420091,0.202653372733,0.202688262428,1.0,1.0,1.0,0.508324457001
100,0.182068010808,0.182080592458,0.182113865943,1.0,1.0,1.0,51.275180228
200,0.169982909984,0.169997391906,0.170027545056,1.0,1.0,1.0,102.255588617
300,0.156594314681,0.1566089446,0.156636307032,1.0,1.0,1.0,153.304550303
400,0.142832815814,0.142846614028,0.142873397873,1.0,1.0,1.0,204.753066055
500,0.132805820165,0.13281968931,0.132846107804,1.0,1.0,1.0,254.919718486
600,0.122829535326,0.122845124058,0.122863633026,1.0,1.0,1.0,308.032720368
700,0.116230751748,0.116246903087,0.116262741818,1.0,1.0,1.0,361.83975774
800,0.110456612463,0.110471079516,0.110487045922,1.0,1.0,1.0,415.024894055
900,0.104111792934,0.104127536825,0.104140295373,1.0,1.0,1.0,468.891278132
1000,0.0959175476126,0.0959325279708,0.0959401409407,1.0,1.0,1.0,520.247869151
1100,0.0916309975805,0.0916419833695,0.0916398794143,1.0,1.0,1.0,571.319892422
1200,0.0914390565014,0.0914503702979,0.0914468479822,1.0,1.0,1.0,621.91101511
1300,0.0913291549704,0.0913419109384,0.0913335225327,1.0,1.0,1.0,671.90121254
1400,0.0912119264085,0.0912269238764,0.091214512065,1.0,1.0,1.0,727.940242258
1500,0.0910653767939,0.0910828854442,0.0910652347815,1.0,1.0,1.0,795.022372239
1600,0.0909847021772,0.0910028302766,0.0909816545747,1.0,1.0,1.0,861.822068702
1700,0.090922861045,0.0909420574253,0.0909185086643,1.0,1.0,1.0,920.249038181
1800,0.0908170915533,0.0908372157676,0.0908141994184,1.0,1.0,1.0,971.127277765
1900,0.0907710678992,0.0907916131767,0.0907655524849,1.0,1.0,1.0,1021.65521667
2000,0.0906894200986,0.0907106524169,0.0906860827071,1.0,1.0,1.0,1071.79096405
2100,0.0906157499739,0.0906376656117,0.0906111522352,1.0,1.0,1.0,1122.64261241
2200,0.0905324829016,0.0905558174373,0.0905291145664,1.0,1.0,1.0,1172.72409793
2300,0.0904454250718,0.0904706469231,0.0904413205286,1.0,1.0,1.0,1223.30247339
2400,0.0903745196349,0.0904007356211,0.0903707842393,1.0,1.0,1.0,1274.3522711
2500,0.0902617659205,0.090288249894,0.0902549018307,1.0,1.0,1.0,1324.51389032
2600,0.0901565153141,0.0901851647975,0.0901455391268,1.0,1.0,1.0,1375.61872122
2700,0.0900624946772,0.0900929074402,0.090051479328,1.0,1.0,1.0,1426.10310361
2800,0.0898944939467,0.0899271617294,0.0898803842344,1.0,1.0,1.0,1476.67496691
2900,0.089699591945,0.0897349349364,0.0896781878128,1.0,1.0,1.0,1527.36214571
3000,0.0895669023681,0.0896050030139,0.0895456836581,1.0,1.0,1.0,1578.26513606
3100,0.08947825011,0.0895181436653,0.0894581721631,1.0,1.0,1.0,1629.2034784
3200,0.0893790961622,0.0894200049261,0.0893539502307,1.0,1.0,1.0,1679.87996082
3300,0.0892534662901,0.0892977259297,0.0892263504515,1.0,1.0,1.0,1730.48009978
3400,0.0891738053348,0.0892203671038,0.0891509337424,1.0,1.0,1.0,1781.4108694
3500,0.0890575859449,0.0891063401731,0.0890370213893,1.0,1.0,1.0,1832.42341943
3600,0.0889727296009,0.0890237365592,0.0889482265718,1.0,1.0,1.0,1883.23704745
3700,0.0888205438338,0.0888757136845,0.0887926653879,1.0,1.0,1.0,1934.79817378
3800,0.0887363668489,0.0887945027621,0.0887068134944,1.0,1.0,1.0,1985.78436878
3900,0.088561064941,0.0886239258036,0.0885323461372,1.0,1.0,1.0,2036.58340377
4000,0.0883877256243,0.0884537827255,0.0883594979225,1.0,1.0,1.0,2087.62797094
4100,0.0882617511705,0.0883307103265,0.0882310957495,1.0,1.0,1.0,2138.40088759
4200,0.0881277426044,0.0881985614232,0.088093924648,1.0,1.0,1.0,2188.77130223
4300,0.0879377449845,0.0880147734782,0.0878983396767,1.0,1.0,1.0,2239.51790755
4400,0.0878021896029,0.0878810423596,0.0877572282279,1.0,1.0,1.0,2290.3645946
4500,0.0876805480946,0.0877655567821,0.0876323660588,1.0,1.0,1.0,2341.28466046
4600,0.0875441470056,0.0876338300052,0.0874947941369,1.0,1.0,1.0,2392.00822721
4700,0.0874556330259,0.0875481355863,0.0874064256813,1.0,1.0,1.0,2443.04733918
4800,0.0873211767232,0.087419311635,0.0872655565124,1.0,1.0,1.0,2494.35831629
4900,0.0871191381275,0.0872240543755,0.0870582767347,1.0,1.0,1.0,2545.77849382
5000,0.087043944864,0.0871507350268,0.0869801309175,1.0,1.0,1.0,2597.05264269
5100,0.0869716645203,0.0870831411488,0.0869043986055,1.0,1.0,1.0,2648.25641513
5200,0.0869057085117,0.0870199796148,0.0868378595357,1.0,1.0,1.0,2699.09786634
5300,0.0867474815562,0.086866241519,0.0866751495634,1.0,1.0,1.0,2749.79332695
5400,0.0866069194619,0.0867320835003,0.0865297160467,1.0,1.0,1.0,2801.0983458
5500,0.0864506892003,0.0865821708154,0.0863722851935,1.0,1.0,1.0,2852.85102757
5600,0.0863001971071,0.0864374372524,0.0862204369482,1.0,1.0,1.0,2904.34266395
5700,0.0862033634576,0.0863414588305,0.0861250068925,1.0,1.0,1.0,2954.28935235
5800,0.0860122777708,0.0861600471421,0.0859225839205,1.0,1.0,1.0,3004.18506429
5900,0.0859010667896,0.0860541397991,0.0858066482762,1.0,1.0,1.0,3067.74628887
6000,0.0857630334499,0.0859260791718,0.0856602153369,1.0,1.0,1.0,3131.71885112
6030,0.085709669385,0.0858707883593,0.0856065825632,1.0,1.0,1.0,3153.14913964,optimal
0,0.161846254856,0.161841865086,0.161815266912,1.0,1.0,1.0,0.699858319
100,0.152585850236,0.152580758019,0.152552783505,1.0,1.0,1.0,72.187712566
200,0.144878444475,0.144877023167,0.144843669452,1.0,1.0,1.0,136.957581085
300,0.13211800174,0.132116346693,0.132071089115,1.0,1.0,1.0,208.044050425
400,0.103729465112,0.103734646498,0.103671224707,1.0,1.0,1.0,277.175226292
500,0.09921235686,0.0992202210678,0.0991579780478,1.0,1.0,1.0,343.240865562
600,0.0958355990687,0.0958447515481,0.0957808867457,1.0,1.0,1.0,413.861279984
700,0.0932478485492,0.0932588473733,0.0931912282201,1.0,1.0,1.0,475.159137893
800,0.0917841645673,0.0917961912837,0.0917297174069,1.0,1.0,1.0,545.929596021
900,0.0912937203085,0.0913052058724,0.0912409416331,1.0,1.0,1.0,614.56928034
1000,0.0911202723415,0.091134249041,0.0910723724278,1.0,1.0,1.0,679.628470535
1100,0.0910301523126,0.0910451985924,0.0909835616122,1.0,1.0,1.0,751.434707637
1200,0.0909799434667,0.0909949602379,0.0909333162007,1.0,1.0,1.0,819.072472926
1300,0.0908977072307,0.0909139549257,0.0908497670508,1.0,1.0,1.0,889.999381495
1400,0.0908343805067,0.0908518370275,0.0907840921799,1.0,1.0,1.0,959.217520606
1500,0.0907572105837,0.0907755119737,0.0907082017147,1.0,1.0,1.0,1025.30838284
1600,0.0906700235968,0.090689714417,0.0906227440339,1.0,1.0,1.0,1094.33510596
1700,0.0905771436152,0.0905978252353,0.0905297547442,1.0,1.0,1.0,1158.42448059
1800,0.0904986572041,0.0905192302807,0.0904513947795,1.0,1.0,1.0,1229.10222967
1900,0.0904206464963,0.0904427436928,0.0903701765089,1.0,1.0,1.0,1298.86237688
2000,0.0903296703704,0.0903533809454,0.0902764578337,1.0,1.0,1.0,1365.70469119
2100,0.0902517854014,0.0902769761411,0.0901999015982,1.0,1.0,1.0,1436.60773414
2200,0.0901686786044,0.0901949572471,0.0901153097432,1.0,1.0,1.0,1501.00026202
2300,0.0900666512042,0.090093608698,0.0900101324617,1.0,1.0,1.0,1571.62321143
2400,0.0899779531588,0.090006070052,0.0899222765301,1.0,1.0,1.0,1637.30654865
2500,0.0898636020183,0.0898925817307,0.0898064411195,1.0,1.0,1.0,1701.69549546
2600,0.0897846913408,0.0898149506264,0.0897262057301,1.0,1.0,1.0,1771.70142961
2700,0.0895890419377,0.0896224596204,0.0895258771142,1.0,1.0,1.0,1834.02344341
2800,0.0894294714347,0.0894661782151,0.0893656775822,1.0,1.0,1.0,1905.07008551
2900,0.089310063372,0.0893482782632,0.0892449291512,1.0,1.0,1.0,1975.46590593
3000,0.0891586389067,0.0892003742606,0.0890900257957,1.0,1.0,1.0,2040.44647282
3100,0.0890720647696,0.0891147982668,0.0890022160379,1.0,1.0,1.0,2111.14143109
3200,0.0890023023758,0.0890455786801,0.0889330382539,1.0,1.0,1.0,2175.04536366
3300,0.088835777145,0.0888817895031,0.0887695600907,1.0,1.0,1.0,2244.20591864
3400,0.0887533156716,0.0888009198744,0.0886893345297,1.0,1.0,1.0,2308.21439808
3500,0.0886517559136,0.0887010094436,0.0885901108906,1.0,1.0,1.0,2371.84303977
3600,0.0885111239019,0.0885628958959,0.0884472733316,1.0,1.0,1.0,2441.96231347
3700,0.088424547447,0.0884776640206,0.0883616891649,1.0,1.0,1.0,2506.30192465
3800,0.0883043265557,0.0883589667682,0.0882431625739,1.0,1.0,1.0,2577.31785877
3900,0.0881879361411,0.0882441302328,0.088128018635,1.0,1.0,1.0,2647.6106132
4000,0.0880272831431,0.0880885111126,0.0879621075696,1.0,1.0,1.0,2713.64822545
4100,0.087894244577,0.0879588406164,0.0878246348508,1.0,1.0,1.0,2783.49909343
4200,0.0877835933409,0.0878501194282,0.0877149306859,1.0,1.0,1.0,2847.65902285
4300,0.0876563673685,0.0877266622122,0.0875812924658,1.0,1.0,1.0,2917.30642256
4400,0.0874995098066,0.0875759496926,0.0874183543154,1.0,1.0,1.0,2984.38487288
4500,0.0873796959247,0.0874592385518,0.0872980894946,1.0,1.0,1.0,3047.04996549
4600,0.0872600895347,0.0873430937666,0.0871763264197,1.0,1.0,1.0,3117.61080687
4700,0.0871091173337,0.0871935093366,0.0870255946941,1.0,1.0,1.0,3183.7552809
4800,0.0870094349254,0.0870971296396,0.0869236650345,1.0,1.0,1.0,3251.16956667
4900,0.0868053471239,0.0868981396396,0.0867143628222,1.0,1.0,1.0,3308.06378061
5000,0.0867340742781,0.0868289107247,0.0866376979569,1.0,1.0,1.0,3358.15606581
5100,0.0865809942959,0.0866778978424,0.0864853084009,1.0,1.0,1.0,3408.32830345
5200,0.0864334432357,0.0865368208298,0.0863342730425,1.0,1.0,1.0,3458.44363637
5300,0.0861755570104,0.0862854111339,0.086080522524,1.0,1.0,1.0,3508.57526113
5400,0.0859782858747,0.0860962504481,0.0858810792986,1.0,1.0,1.0,3558.63207643
5500,0.0858958828582,0.0860173637722,0.085797892314,1.0,1.0,1.0,3608.65134301
5600,0.0858204871973,0.0859456362716,0.0857186394768,1.0,1.0,1.0,3658.66624643
5700,0.0856979318234,0.0858247529681,0.0855961983231,1.0,1.0,1.0,3708.61405488
5742,0.0856491433795,0.0857791399066,0.085544829652,1.0,1.0,1.0,3729.62545645,optimal
0,0.324891370024,0.324883250565,0.324924023763,1.0,1.0,1.0,0.503106785
100,0.319072466981,0.319065840073,0.319104366299,1.0,1.0,1.0,50.662887149
200,0.310035556128,0.310029834417,0.310068010641,1.0,1.0,1.0,100.857139489
300,0.297881700432,0.297877534384,0.297914678901,1.0,1.0,1.0,151.073926015
400,0.288481212366,0.288478243152,0.288515611417,1.0,1.0,1.0,201.246293707
500,0.275808107862,0.275806552761,0.275842393875,1.0,1.0,1.0,251.529280613
600,0.258818632639,0.2588180054,0.258852108183,1.0,1.0,1.0,301.810157484
700,0.246317315246,0.246317513526,0.246351106248,1.0,1.0,1.0,352.029520536
800,0.230066788554,0.230070693792,0.230102226378,1.0,1.0,1.0,402.304396295
900,0.214181556122,0.214185645827,0.214214416113,1.0,1.0,1.0,452.683134534
1000,0.207534099011,0.207539404,0.207568785255,1.0,1.0,1.0,503.018692153
1100,0.181303488334,0.181315503157,0.181348210518,1.0,1.0,1.0,553.271545046
1200,0.170725990141,0.17073997149,0.170770326998,1.0,1.0,1.0,603.504546829
1300,0.150961263941,0.150976786928,0.151002234403,1.0,1.0,1.0,653.756501354
1400,0.133616277995,0.133633592724,0.133654549489,1.0,1.0,1.0,703.81670825
1500,0.128686133152,0.128702792919,0.128723372407,1.0,1.0,1.0,753.904519315
1600,0.119066907212,0.119084080127,0.119103488759,1.0,1.0,1.0,804.192798138
1700,0.110405319003,0.110420463785,0.11044098255,1.0,1.0,1.0,854.498432283
1800,0.106906764928,0.106922252677,0.106943074134,1.0,1.0,1.0,904.787633703
1900,0.0959907436841,0.0960009367741,0.0960143762239,1.0,1.0,1.0,955.022696599
2000,0.0918087307042,0.0918185880144,0.0918242706361,1.0,1.0,1.0,1005.15897818
2100,0.091168966491,0.0911776924426,0.0911770994755,1.0,1.0,1.0,1055.31460127
2200,0.0910435950888,0.091054308702,0.0910494592664,1.0,1.0,1.0,1105.36546971
2300,0.0909955879776,0.091006509175,0.0910032949275,1.0,1.0,1.0,1155.28609005
2400,0.0909170593605,0.0909296386905,0.0909241040512,1.0,1.0,1.0,1205.34170816
2500,0.0908350405221,0.0908485046493,0.0908423773629,1.0,1.0,1.0,1255.468497
2600,0.0907402184731,0.0907548387266,0.0907447255588,1.0,1.0,1.0,1305.55658461
2700,0.0906396388386,0.090656325553,0.0906447418157,1.0,1.0,1.0,1355.67242642
2800,0.090541508715,0.0905592971484,0.090543999124,1.0,1.0,1.0,1405.76854905
2900,0.0904867284607,0.0905048557028,0.0904888880676,1.0,1.0,1.0,1455.87852775
3000,0.0903884570272,0.0904081158296,0.090391786381,1.0,1.0,1.0,1505.9504282
3100,0.0903152876286,0.0903355127667,0.0903219379395,1.0,1.0,1.0,1556.05260091
3200,0.0902720955338,0.0902930768672,0.0902793888084,1.0,1.0,1.0,1606.08950834
3300,0.0902182792835,0.0902392480952,0.0902255149576,1.0,1.0,1.0,1656.073315
3400,0.090136478347,0.0901587839626,0.0901435716013,1.0,1.0,1.0,1706.10553191
3500,0.090036980735,0.0900620081292,0.0900417335055,1.0,1.0,1.0,1756.22329175
3600,0.0899345524206,0.0899613723325,0.0899389821521,1.0,1.0,1.0,1806.37510638
3700,0.0897797093524,0.0898091580014,0.0897887780622,1.0,1.0,1.0,1856.49051934
3800,0.0896410697123,0.0896735379777,0.089646549512,1.0,1.0,1.0,1906.70771161
3900,0.0894866809034,0.0895220127727,0.0894899499376,1.0,1.0,1.0,1956.84438207
4000,0.0893807448692,0.0894173674874,0.0893862356913,1.0,1.0,1.0,2007.04412082
4100,0.0892279948588,0.0892657692575,0.0892331519217,1.0,1.0,1.0,2057.24096777
4200,0.0890394975095,0.0890790003554,0.0890410837373,1.0,1.0,1.0,2107.40231729
4300,0.0888845514233,0.0889283936103,0.0888858790898,1.0,1.0,1.0,2157.47811413
4400,0.0887091284653,0.0887543111294,0.0887165864602,1.0,1.0,1.0,2207.62135026
4500,0.0885916667095,0.0886374758206,0.0885997011567,1.0,1.0,1.0,2257.82212459
4600,0.0884721501051,0.0885194996422,0.0884807860171,1.0,1.0,1.0,2308.02801489
4700,0.0883891936537,0.0884386138172,0.0883954289333,1.0,1.0,1.0,2358.20915566
4800,0.0882210309109,0.0882725091069,0.0882298836773,1.0,1.0,1.0,2408.50101525
4900,0.0879897233964,0.0880482668885,0.0879975045291,1.0,1.0,1.0,2458.69919486
5000,0.087715140709,0.087776173702,0.0877213316186,1.0,1.0,1.0,2508.7612749
5100,0.0875129037911,0.087578705123,0.0875190025461,1.0,1.0,1.0,2558.8009524
5200,0.0873047723106,0.0873758247271,0.087315213822,1.0,1.0,1.0,2608.8193891
5300,0.0870941931758,0.0871697782922,0.0871123504415,1.0,1.0,1.0,2658.85267443
5400,0.0868967856124,0.0869724787805,0.0869193692934,1.0,1.0,1.0,2708.83764975
5500,0.0866685181563,0.0867505983235,0.0866871650577,1.0,1.0,1.0,2758.83500642
5600,0.0865160065931,0.0866021584586,0.0865328441748,1.0,1.0,1.0,2808.78981846
5700,0.0864322246093,0.0865205011726,0.086444995006,1.0,1.0,1.0,2858.68000735
5800,0.0861796297369,0.0862799241105,0.0861943103029,1.0,1.0,1.0,2908.59941882
5900,0.0859910229682,0.0860944672827,0.0860050030746,1.0,1.0,1.0,2958.61183626
6000,0.0858894980296,0.0859944595039,0.085905350795,1.0,1.0,1.0,3008.52442746
6100,0.0857306063686,0.0858422100419,0.0857437312802,1.0,1.0,1.0,3058.51499206
6200,0.0855535865521,0.0856724544855,0.0855659513731,1.0,1.0,1.0,3108.66919379
6300,0.085288179476,0.085414690504,0.0852977240822,1.0,1.0,1.0,3158.78154945
6400,0.0851218931406,0.0852526473433,0.0851341114154,1.0,1.0,1.0,3208.85341195
6500,0.0849038855752,0.0850396503223,0.0849177249668,1.0,1.0,1.0,3258.97864028
6600,0.0847359390523,0.0848775557385,0.0847505031527,1.0,1.0,1.0,3309.08494262
6700,0.0845567578841,0.0847116092171,0.0845583765025,1.0,1.0,1.0,3359.24602338
6800,0.0843961531705,0.0845615083783,0.0843957544521,1.0,1.0,1.0,3409.38483267
6900,0.0842949029211,0.0844609959608,0.0842906622758,1.0,1.0,1.0,3459.45242246
6968,0.0842113419802,0.0843856895235,0.0842048908981,1.0,1.0,1.0,3493.51830005,optimal
0,0.110272486725,0.110262982243,0.110252450739,1.0,1.0,1.0,0.499887703001
100,0.10238304768,0.102376979724,0.102360984782,1.0,1.0,1.0,50.48197819
200,0.0993288199824,0.0993237387061,0.0993053151664,1.0,1.0,1.0,100.2243398
300,0.0948868716969,0.0948837724537,0.0948601815847,1.0,1.0,1.0,149.983102583
